DATACODE,RECTYPE,Location,Trans,Plot,Geology,Recyear,WLDate,Elevation,SWDate,Na1,Na2,K1,K2,Li,NH4_N,Ca1,Ca2,Mg1,Mg2,Sr,Ba,SO4,F,Cl,NO3_N,HPO4_P,Alkalinity,pH1,DDB,pH2,Temp,Si1,Si2,B,Conduct
AGW01,1,3-6Eis,3,6,Eis,1992,1992-06-17,369.75,6/18/1992,25.9,na,1.04,na,na,na,73.9,na,16.6,na,na,na,22.1,na,1.2,0.442,bdl,347,7.8,na,na,na,na,na,na,na
AGW01,1,3-6Mor,3,6,Mor,1992,1992-06-17,364.95,6/18/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-2Eis1,4,2,Eis 1,1992,1992-06-17,370.79,6/18/1992,13.8,na,1.3,na,na,na,67.9,na,41.5,na,na,na,58.1,na,2,bdl,bdl,357,7.58,na,na,na,na,na,na,na
AGW01,1,4-2Eis2,4,2,Eis 2,1992,1992-06-17,372.52,6/18/1992,4.4,na,0.83,na,na,na,90.1,na,18,na,na,na,25.1,na,1.3,bdl,bdl,341,7.6,na,na,na,na,na,na,na
AGW01,1,4-2Mor,4,2,Mor,1992,1992-06-17,364.5,6/18/1992,5.55,na,0.85,na,na,na,91.6,na,18.2,na,na,na,34.5,na,1.2,bdl,bdl,337,7.84,na,na,na,na,na,na,na
AGW01,1,4-4Stearns,4,4,Stearns,1992,1992-06-17,370.11,6/18/1992,6.04,na,1.17,na,na,na,85.5,na,29.1,na,na,na,41.8,0.5,2.2,bdl,bdl,369,7.5,na,na,na,na,na,na,na
AGW01,1,4-5Stearns,4,5,Stearns,1992,1992-06-17,370.32,6/18/1992,8.23,na,1.21,na,na,na,79.4,na,34.5,na,na,na,47.9,0.8,2.3,bdl,bdl,376,7.57,na,na,na,na,na,na,na
AGW01,1,4-6Eis1,4,6,Eis 1,1992,1992-06-17,369.69,6/18/1992,14.2,na,1.45,na,na,na,66.2,na,29.8,na,na,na,40.8,na,2.4,0.211,bdl,330,7.86,na,na,na,na,na,na,na
AGW01,1,4-6Eis2,4,6,Eis 2,1992,1992-06-17,371.41,6/18/1992,4.88,na,0.72,na,na,na,92.1,na,19,na,na,na,25.2,0.5,1.7,0.121,bdl,326,7.58,na,na,na,na,na,na,na
AGW01,1,4-6Mor,4,6,Mor,1992,1992-06-17,364.71,6/18/1992,5.05,na,0.75,na,na,na,92.1,na,19.3,na,na,na,26.5,0.5,1.5,0.087,bdl,337,7.64,na,na,na,na,na,na,na
AGW01,1,1-3Eis,1,3,Eis,1992,1992-07-29,370.11,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,1992,1992-07-29,364.18,7/31/1992,4.81,na,0.89,na,na,na,86.2,na,16.8,na,na,na,14.8,na,0.9,bdl,bdl,338,7.73,na,na,na,na,na,na,na
AGW01,1,1-6Eis,1,6,Eis,1992,1992-07-29,370.68,7/31/1992,2.26,na,0.51,na,na,na,117,na,8.56,na,na,na,7.46,na,0.7,bdl,bdl,388,7.39,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,1992,1992-07-29,365.47,7/31/1992,4.05,na,0.49,na,na,na,91.4,na,15,na,na,na,15.5,na,1,0.136,bdl,343,7.54,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,1992,1992-07-29,365.61,7/31/1992,2.66,na,0.54,na,na,na,91.4,na,14.6,na,na,na,13.5,na,0.9,0.252,bdl,340,7.61,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,1992,1992-07-29,372.14,7/31/1992,4.32,na,0.88,na,na,na,79.3,na,19.1,na,na,na,10.7,na,0.9,0.151,bdl,303,7.76,na,na,na,na,na,na,na
AGW01,1,2-3Mor,2,3,Mor,1992,1992-07-29,365.45,7/31/1992,4.86,na,1.04,na,na,na,84.3,na,17.3,na,na,na,16.5,na,1.6,0.336,bdl,328,7.63,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,1992,1992-07-29,365.5,7/31/1992,4.82,na,1.08,na,na,na,84.8,na,17.8,na,na,na,14.6,0.45,1.4,bdl,bdl,334,7.65,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,1992,1992-07-29,365.39,7/31/1992,10.7,na,1.01,na,na,na,84.3,na,13.4,na,na,na,15.9,0.47,1.2,0.137,bdl,326,7.86,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,1992,1992-07-29,370.38,7/31/1992,na,na,na,na,na,na,na,na,na,na,na,na,12.6,na,0.6,0.091,bdl,306,7.92,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,1992,1992-07-29,365.39,7/31/1992,10.5,na,0.86,na,na,na,86.1,na,18.5,na,na,na,18.5,0.41,1.1,0.096,bdl,350,7.62,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,1992,1992-07-29,370.27,7/31/1992,na,na,na,na,na,na,na,na,na,na,na,na,43.8,na,1.2,0.185,bdl,260,7.73,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,1992,1992-07-29,365.55,7/31/1992,4.93,na,0.6,na,na,na,97.1,na,12.5,na,na,na,13.2,0.39,1.1,0.067,bdl,348,7.65,na,na,na,na,na,na,na
AGW01,1,3-3Eis,3,3,Eis,1992,1992-07-29,372.14,7/31/1992,5.04,na,0.8,na,na,na,83.9,na,11.08,na,na,na,14.1,0.14,1,0.143,bdl,309,7.66,na,na,na,na,na,na,na
AGW01,1,3-3Mor,3,3,Mor,1992,1992-07-29,365.41,7/31/1992,7.64,na,4.82,na,na,na,72.1,na,28.7,na,na,na,37.9,na,1.5,0.2,bdl,328,7.7,na,na,na,na,na,na,na
AGW01,1,3-4AL,3,4,AL,1992,1992-07-29,366.93,7/31/1992,8.21,na,1.44,na,na,na,103.5,na,21,na,na,na,28.6,na,1.6,0.069,bdl,392,8.01,na,na,na,na,na,na,na
AGW01,1,3-5Mor,3,5,Mor,1992,1992-07-29,365.71,7/31/1992,7.12,na,0.88,na,na,na,86.5,na,17.6,na,na,na,14.9,0.41,1.1,bdl,bdl,343,7.69,na,na,na,na,na,na,na
AGW01,1,3-6Eis,3,6,Eis,1992,1992-07-29,370.93,7/31/1992,22.5,na,0.79,na,na,na,80.7,na,18.2,na,na,na,17,0.43,1.1,0.207,bdl,373,7.51,na,na,na,na,na,na,na
AGW01,1,3-6Mor,3,6,Mor,1992,1992-07-29,365.38,7/31/1992,4.76,na,0.74,na,na,na,85.3,na,17.8,na,na,na,17.1,0.46,1.2,bdl,bdl,340,7.85,na,na,na,na,na,na,na
AGW01,1,4-2Eis1,4,2,Eis 1,1992,1992-07-29,371.34,7/31/1992,13.6,na,1.39,na,na,na,68.4,na,36.5,na,na,na,55.8,na,2.5,0.06,bdl,360,7.84,na,na,na,na,na,na,na
AGW01,1,4-2Eis2,4,2,Eis 2,1992,1992-07-29,372.93,7/31/1992,3.82,na,0.98,na,na,na,102,na,17.3,na,na,na,8.01,0.41,1.1,bdl,bdl,404,7.29,na,na,na,na,na,na,na
AGW01,1,4-2Mor,4,2,Mor,1992,1992-07-29,364.93,7/31/1992,4.53,na,0.87,na,na,na,87.9,na,18.6,na,na,na,18.7,na,0.9,bdl,bdl,348,7.74,na,na,na,na,na,na,na
AGW01,1,4-4Stearns,4,4,Stearns,1992,1992-07-29,370.42,7/31/1992,7.03,na,1.37,na,na,na,87,na,30.7,na,na,na,42.8,0.53,2.5,bdl,bdl,369,7.54,na,na,na,na,na,na,na
AGW01,1,4-5Stearns,4,5,Stearns,1992,1992-07-29,370.49,7/31/1992,10.6,na,1.43,na,na,na,77.1,na,37.4,na,na,na,52,0.78,2.4,bdl,bdl,368,7.78,na,na,na,na,na,na,na
AGW01,1,4-6Eis1,4,6,Eis 1,1992,1992-07-29,370.56,7/31/1992,12.2,na,1.25,na,na,na,66.7,na,32.2,na,na,na,39.6,na,1.4,0.104,bdl,339,7.93,na,na,na,na,na,na,na
AGW01,1,4-6Eis2,4,6,Eis 2,1992,1992-07-29,371.74,7/31/1992,4.07,na,0.46,na,na,na,94.2,na,11.5,na,na,na,10.2,0.4,1,0.045,bdl,342,7.49,na,na,na,na,na,na,na
AGW01,1,4-6Mor,4,6,Mor,1992,1992-07-29,364.85,7/31/1992,4.88,na,0.78,na,na,na,93.8,na,14.5,na,na,na,11.6,0.33,1.1,bdl,bdl,344,7.65,na,na,na,na,na,na,na
AGW01,1,1-6Mor,1,6,Mor,1992,1992-09-11,364.82,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,1992,1992-09-11,365.31,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,1992,1992-09-11,370.99,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,1992,1992-09-11,365.14,9/12/1992,5.19,na,0.84,na,na,na,88.7,na,19.6,na,na,na,28.9,na,1.8,bdl,bdl,331,7.92,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,1992,1992-09-11,364.8,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,1992,1992-09-11,364.78,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,1992,1992-09-11,364.81,9/12/1992,3.98,na,0.67,na,na,na,88.7,na,14.6,na,na,na,28.9,na,1.6,0.155,bdl,316,7.76,na,na,na,na,na,na,na
AGW01,1,3-3Eis,3,3,Eis,1992,1992-09-11,371.69,9/12/1992,4.57,na,0.84,na,na,na,83.9,na,11.7,na,na,na,13.8,na,1.1,0.124,bdl,310,7.67,na,na,na,na,na,na,na
AGW01,1,3-3Mor,3,3,Mor,1992,1992-09-11,364.8,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,101,na,5.3,0.337,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,3-4AL,3,4,AL,1992,1992-09-11,366.68,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,21.4,na,1.3,bdl,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,3-5Mor,3,5,Mor,1992,1992-09-11,365.07,9/12/1992,5.21,na,0.84,na,na,na,90.9,na,19,na,na,na,24.6,na,1.5,bdl,bdl,359,7.84,na,na,na,na,na,na,na
AGW01,1,3-6Eis,3,6,Eis,1992,1992-09-11,369.78,9/12/1992,26.8,na,0.87,na,na,na,72.2,na,16.7,na,na,na,20.3,na,1.1,0.379,bdl,344,7.86,na,na,na,na,na,na,na
AGW01,1,3-6Mor,3,6,Mor,1992,1992-09-11,364.93,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-2Eis1,4,2,Eis 1,1992,1992-09-11,370.77,9/12/1992,14.3,na,1.26,na,na,na,69.1,na,39.1,na,na,na,55.4,na,2.4,0.046,bdl,362,7.65,na,na,na,na,na,na,na
AGW01,1,4-2Eis2,4,2,Eis 2,1992,1992-09-11,372,9/12/1992,4.13,na,0.91,na,na,na,99.1,na,19.9,na,na,na,34.6,na,1.5,0.063,bdl,369,7.56,na,na,na,na,na,na,na
AGW01,1,4-2Mor,4,2,Mor,1992,1992-09-11,364.35,9/12/1992,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-4Stearns,4,4,Stearns,1992,1992-09-11,370.19,9/12/1992,6.43,na,0.81,na,na,na,85.6,na,31.2,na,na,na,41.6,na,2.2,bdl,bdl,369,7.54,na,na,na,na,na,na,na
AGW01,1,4-5Stearns,4,5,Stearns,1992,1992-09-11,370.37,9/12/1992,9.67,na,1.33,na,na,na,77.7,na,39.9,na,na,na,47.5,na,2.4,bdl,bdl,376,7.58,na,na,na,na,na,na,na
AGW01,1,4-6Eis1,4,6,Eis 1,1992,1992-09-11,369.69,9/12/1992,12.5,na,1.23,na,na,na,65.3,na,36.4,na,na,na,38.4,na,1.9,0.114,bdl,347,7.72,na,na,na,na,na,na,na
AGW01,1,4-6Eis2,4,6,Eis 2,1992,1992-09-11,371.35,9/12/1992,4.88,na,0.71,na,na,na,82.7,na,18.1,na,na,na,21.8,na,1.7,0.123,bdl,329,7.67,na,na,na,na,na,na,na
AGW01,1,4-6Mor,4,6,Mor,1992,1992-09-11,364.57,9/12/1992,5.66,na,0.77,na,na,na,87,na,18.1,na,na,na,23.2,na,1.6,0.084,bdl,341,7.68,na,na,na,na,na,na,na
AGW01,1,2-1Stream,2,1,Stream,1992,,na,6/18/1992,4.84,na,0.87,na,na,na,76.5,na,17.7,na,na,na,31.4,0.38,1.1,bdl,bdl,298,8.18,na,na,na,na,na,na,na
AGW01,1,2-1Stream,2,1,Stream,1992,,na,7/31/1992,2.93,na,0.88,na,na,na,89.1,na,16.2,na,na,na,14.3,na,0.8,bdl,bdl,330,8.06,na,na,na,na,na,na,na
AGW01,1,2-1Stream,2,1,Stream,1992,,na,9/12/1992,4.4,na,1.42,na,na,na,80.4,na,22.1,na,na,na,33,na,1.4,bdl,bdl,326,8.01,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1992,,na,6/18/1992,4.17,na,0.78,na,na,na,92.2,na,18.2,na,na,na,32.1,0.42,1.3,bdl,bdl,324,7.77,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1992,,na,7/31/1992,2.62,na,0.81,na,na,na,92,na,16.1,na,na,na,14.4,na,0.9,bdl,bdl,345,8,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1992,,na,9/12/1992,4.17,na,0.83,na,na,na,93.8,na,18.6,na,na,na,33.2,na,1.5,bdl,bdl,345,7.99,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,1/2/1992,5.25,na,1.1,na,na,na,88.8,na,19.1,na,na,na,62,na,2.2,bdl,bdl,322,7.75,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,2/15/1992,5.12,na,0.99,na,na,na,86.6,na,17.1,na,na,na,48.4,na,1.5,bdl,bdl,324,7.8,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,4/5/1992,3.98,na,0.61,na,na,na,84.1,na,16.3,na,na,na,24.1,na,1.4,bdl,bdl,316,8.24,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,6/18/1992,4.83,na,0.72,na,na,na,94.7,na,18.2,na,na,na,27.5,0.42,1.2,bdl,bdl,353,7.82,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,7/31/1992,2.76,na,0.86,na,na,na,86.7,na,15.9,na,na,na,13.9,na,1,bdl,bdl,343,8.04,na,na,na,na,na,na,na
AGW01,1,4-1Stream,4,1,Stream,1992,,na,9/12/1992,3.82,na,0.82,na,na,na,98,na,18.6,na,na,na,24.8,na,1.4,bdl,bdl,372,7.67,na,na,na,na,na,na,na
AGW01,1,4-2Spring,4,2,Spring,1992,,na,4/5/1992,3.76,na,0.66,na,na,na,84.7,na,16.9,na,na,na,19.9,na,1.1,bdl,bdl,323,8.1,na,na,na,na,na,na,na
AGW01,1,4-2Spring,4,2,Spring,1992,,na,6/18/1992,4.4,na,0.77,na,na,na,91.5,na,17.8,na,na,na,25,0.45,1.5,0.058,bdl,345,7.65,na,na,na,na,na,na,na
AGW01,1,4-2Spring,4,2,Spring,1992,,na,7/31/1992,2.38,na,0.94,na,na,na,90.6,na,15.1,na,na,na,12.4,na,0.9,bdl,bdl,345,7.59,na,na,na,na,na,na,na
AGW01,1,N4d-Wier,,,,1992,,na,4/5/1992,3.08,na,0.65,na,na,na,79.4,na,16.3,na,na,na,24.4,na,1.2,bdl,bdl,290,8.08,na,na,na,na,na,na,na
AGW01,1,N4d-Wier,,,,1992,,na,6/18/1992,4.66,na,0.84,na,na,na,88.4,na,17.6,na,na,na,30,na,1.2,bdl,bdl,330,7.81,na,na,na,na,na,na,na
AGW01,1,N4d-Wier,,,,1992,,na,7/31/1992,2.69,na,0.9,na,na,na,92.1,na,16.3,na,na,na,14.4,na,0.8,bdl,bdl,350,8.12,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,1993,1993-02-21,364.07,2/21/1993,3.99,na,0.62,na,na,na,79.3,na,17.3,na,na,na,19.3,0.41,1.2,bdl,bdl,314,8.03,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,1993,1993-02-21,365.32,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Stream,2,1,Stream,1993,1993-02-21,na,2/21/1993,4.23,na,0.58,na,na,na,85.8,na,17.1,na,na,na,19.2,0.4,1.2,bdl,bdl,335,8.17,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,1993,1993-02-21,371.05,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,1993,1993-02-21,365.16,2/21/1993,4.49,na,0.76,na,na,na,68.4,na,19.4,na,na,na,19.5,0.38,1.2,bdl,bdl,292,8.14,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,1993,1993-02-21,364.86,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,1993,1993-02-21,370.1,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,2/21/1993,4,na,0.57,na,na,na,89.8,na,17.1,na,na,na,19.2,0.44,1.2,bdl,bdl,337,8.14,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,3/28/1993,4.18,na,0.63,na,na,na,86.3,na,17.5,na,na,na,22.1,0.51,1.4,bdl,bdl,331,8.12,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,5/28/1993,4.16,na,0.83,na,na,na,85.6,na,15.5,na,na,na,16.7,na,1.1,bdl,bdl,327,8.1,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,6/26/1993,4.42,na,0.73,na,na,na,89.2,na,17.3,na,na,na,18.7,0.5,1.1,bdl,bdl,347,8.06,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,8/8/1993,6.85,na,0.86,na,na,na,90,na,17.1,na,na,na,17.1,0.58,2,bdl,bdl,352,7.98,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,10/2/1993,4.61,na,0.92,na,na,na,92.9,na,18.7,na,na,na,29.9,0.37,0.9,bdl,bdl,357,8.06,na,na,na,na,na,na,na
AGW01,1,3-1Stream,3,1,Stream,1993,,na,11/22/1993,na,na,0.77,na,na,na,na,na,na,na,na,na,40.4,na,0.8,bdl,bdl,335,8.11,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,2/21/1993,4.08,na,0.57,na,na,na,86.6,na,17.1,na,na,na,17.6,0.43,1.2,bdl,bdl,335,7.93,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,3/28/1993,4.15,na,0.59,na,na,na,84.7,na,17.3,na,na,na,19.2,0.54,1.4,bdl,bdl,335,7.95,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,5/28/1993,3.7,na,0.75,na,na,na,79.1,na,14.5,na,na,na,15.3,na,1.1,bdl,bdl,324,8.14,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,6/26/1993,4.62,na,0.76,na,na,na,90.4,na,17.5,na,na,na,18.7,0.5,1.1,bdl,bdl,338,7.98,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,8/8/1993,4.01,na,0.9,na,na,na,89,na,17.4,na,na,na,15.2,0.59,2,bdl,bdl,348,7.87,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,10/2/1993,4.52,na,0.88,na,na,na,93.4,na,18.3,na,na,na,24.3,0.47,0.9,bdl,bdl,346,8.19,na,na,na,na,na,na,na
AGW01,1,4-1 Stream,4,1,Stream,1993,,na,11/22/1993,na,na,0.72,na,na,na,na,na,na,na,na,na,31.3,na,0.8,bdl,bdl,354,7.91,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,1993,1993-02-21,364.85,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,1993,1993-02-21,370.12,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,1993,1993-02-21,364.9,2/21/1993,4.09,na,0.72,na,na,na,88.9,na,15,na,na,na,25.5,0.37,1.4,0.18,bdl,325,7.99,na,na,na,na,na,na,na
AGW01,1,3-3Eis,3,3,Eis,1993,1993-02-21,371.86,2/21/1993,3.82,na,0.68,na,na,na,87.6,na,9.8,na,na,na,11.7,0.34,0.8,0.073,bdl,314,7.66,na,na,na,na,na,na,na
AGW01,1,3-3Mor,3,3,Mor,1993,1993-02-21,364.79,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,105,0.75,7,0.255,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,3-4AL,3,4,AL,1993,1993-02-21,366.72,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,22.1,0.4,1.4,bdl,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,3-5Mor,3,5,Mor,1993,1993-02-21,365.24,2/21/1993,4.69,na,0.59,na,na,na,83.4,na,17.4,na,na,na,17.1,0.4,1.3,bdl,bdl,335,7.86,na,na,na,na,na,na,na
AGW01,1,3-6Eis,3,6,Eis,1993,1993-02-21,369.94,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-6Mor,3,6,Mor,1993,1993-02-21,364.94,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-2Eis1,4,2,Eis 1,1993,1993-02-21,371.01,2/21/1993,13.3,na,1.18,na,na,na,67.5,na,40.3,na,na,na,58.6,na,1.8,bdl,bdl,355,7.73,na,na,na,na,na,na,na
AGW01,1,4-2Eis2,4,2,Eis 2,1993,1993-02-21,372.42,2/21/1993,3.77,na,0.73,na,na,na,88,na,16.1,na,na,na,16.7,na,1,bdl,bdl,337,8.09,na,na,na,na,na,na,na
AGW01,1,4-2Mor,4,2,Mor,1993,1993-02-21,364.36,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,4-2Spring,4,2,Spring,1993,1993-02-21,na,2/21/1993,5.3,na,0.68,na,na,na,88.5,na,16.2,na,na,na,16.5,0.41,1.1,bdl,bdl,335,7.69,na,na,na,na,na,na,na
AGW01,1,4-4Stearns,4,4,Stearns,1993,1993-02-21,370.2,2/21/1993,6.51,na,1.2,na,na,na,84.7,na,31.3,na,na,na,38.4,na,1.7,bdl,bdl,371,7.55,na,na,na,na,na,na,na
AGW01,1,4-5Stearns,4,5,Stearns,1993,1993-02-21,370.32,2/21/1993,9.32,na,1.18,na,na,na,73.8,na,38.4,na,na,na,49.3,na,2,bdl,bdl,367,7.79,na,na,na,na,na,na,na
AGW01,1,4-6Eis1,4,6,Eis 1,1993,1993-02-21,369.9,2/21/1993,13.5,na,1.24,na,na,na,66.8,na,34.5,na,na,na,35.2,na,1.4,0.092,bdl,347,7.82,na,na,na,na,na,na,na
AGW01,1,4-6Eis2,4,6,Eis 2,1993,1993-02-21,371.54,2/21/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,4-6Mor,4,6,Mor,1993,1993-02-21,364.85,2/21/1993,4.14,na,0.59,na,na,na,86.8,na,15.9,na,na,na,16.1,na,1.1,0.065,na,333,7.62,na,na,na,na,na,na,na
AGW01,1,N4d-Wier,,,,1993,1993-02-21,na,2/21/1993,4.19,na,0.58,na,na,na,85.1,na,17,na,na,na,19.3,0.42,1.2,bdl,bdl,333,8.2,na,na,na,na,na,na,na
AGW01,1,1-4AL,1,4,AL,1993,1993-03-27,364,3/28/1993,4.11,na,0.79,na,na,na,79.4,na,17.7,na,na,na,21.5,0.53,1.4,bdl,bdl,310,7.99,na,na,na,na,na,na,na
AGW01,1,2-1Mor,2,1,Mor,1993,1993-03-27,365.32,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,15.7,0.34,1.36,0.211,bdl,na,na,na,na,na,na,na,na,na
AGW01,1,2-1Stream,2,1,Stream,1993,1993-03-27,na,3/28/1993,4.08,na,0.65,na,na,na,83.1,na,17.5,na,na,na,22.2,0.51,1.4,bdl,bdl,329,8.08,na,na,na,na,na,na,na
AGW01,1,2-3Eis,2,3,Eis,1993,1993-03-27,371.01,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-4Mor,2,4,Mor,1993,1993-03-27,365.13,3/28/1993,4.47,na,0.9,na,na,na,63.7,na,18.8,na,na,na,16.5,0.53,1.2,bdl,bdl,272,7.78,na,na,na,na,na,na,na
AGW01,1,2-5Mor,2,5,Mor,1993,1993-03-27,364.81,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Eis,2,6,Eis,1993,1993-03-27,na,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,2-6Mor,2,6,Mor,1993,1993-03-27,364.82,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Eis,3,2,Eis,1993,1993-03-27,na,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
AGW01,1,3-2Mor,3,2,Mor,1993,1993-03-27,364.86,3/28/1993,3.79,na,0.73,na,na,na,88.5,na,14.8,na,na,na,23.3,0.45,1.5,0.151,bdl,329,7.65,na,na,na,na,na,na,na
AGW01,1,3-3Eis,3,3,Eis,1993,1993-03-27,371.8,3/28/1993,3.4,na,0.67,na,na,na,84.1,na,10.1,na,na,na,11.5,0.42,1,0.061,bdl,310,7.74,na,na,na,na,na,na,na
AGW01,1,3-3Mor,3,3,Mor,1993,1993-03-27,364.81,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,73.7,0.84,5,0.121,bdl,324,7.86,na,na,na,na,na,na,na
AGW01,1,3-4AL,3,4,AL,1993,1993-03-27,366.69,3/28/1993,na,na,na,na,na,na,na,na,na,na,na,na,18.3,0.46,1.3,bdl,bdl,324,7.81,na,na,na,na,na,na,na
